200,1800,10,20,10,5,0.44,0.5,0.4
200,1800,10,20,10,8,0.17,0.5,0.1
200,1800,10,20,10,10,0.18,1.0,0.1
200,1800,10,20,50,5,0.15,0.33,0.1
200,1800,10,20,50,8,0.18,1.0,0.1
200,1800,10,20,50,10,0.18,1.0,0.1
200,1800,30,5,5,5,0.67,0.75,0.6
200,1800,30,5,5,8,0.31,0.67,0.2
200,1800,30,5,5,10,0.18,1.0,0.1
200,1800,30,5,10,5,0.47,0.57,0.4
200,1800,30,5,10,8,0.17,0.5,0.1
200,1800,30,5,10,10,0.17,0.5,0.1
200,1800,30,5,50,5,0.17,0.5,0.1
200,1800,30,5,50,8,0.18,1.0,0.1
200,1800,30,5,50,10,0.18,1.0,0.1
200,1800,30,10,5,5,0.67,0.75,0.6
200,1800,30,10,5,8,0.33,1.0,0.2
200,1800,30,10,5,10,0.33,1.0,0.2
200,1800,30,10,10,5,0.43,0.75,0.3
200,1800,30,10,10,8,0.46,1.0,0.3
200,1800,30,10,10,10,0.31,0.67,0.2
200,1800,30,10,50,5,0.37,0.5,0.3
200,1800,30,10,50,8,nan,0.0,0.0
200,1800,30,10,50,10,nan,nan,0.0
200,1800,30,20,5,5,0.76,0.73,0.8
200,1800,30,20,5,8,0.57,1.0,0.4
200,1800,30,20,5,10,0.18,1.0,0.1
200,1800,30,20,10,5,0.6,0.6,0.6
200,1800,30,20,10,8,0.17,0.5,0.1
200,1800,30,20,10,10,nan,nan,0.0
200,1800,30,20,50,5,0.33,1.0,0.2
200,1800,30,20,50,8,nan,nan,0.0
200,1800,30,20,50,10,nan,nan,0.0
200,1800,50,5,5,5,0.84,0.89,0.8
200,1800,50,5,5,8,0.46,1.0,0.3
200,1800,50,5,5,10,0.18,1.0,0.1
200,1800,50,5,10,5,0.63,0.67,0.6
200,1800,50,5,10,8,0.43,0.75,0.3
200,1800,50,5,10,10,0.17,0.5,0.1
200,1800,50,5,50,5,0.46,1.0,0.3
200,1800,50,5,50,8,0.18,1.0,0.1
200,1800,50,5,50,10,nan,nan,0.0
200,1800,50,10,5,5,0.74,0.78,0.7
200,1800,50,10,5,8,0.18,1.0,0.1
200,1800,50,10,5,10,nan,nan,0.0
200,1800,50,10,10,5,0.67,0.75,0.6
200,1800,50,10,10,8,nan,0.0,0.0
200,1800,50,10,10,10,nan,nan,0.0
200,1800,50,10,50,5,0.15,0.33,0.1
200,1800,50,10,50,8,nan,nan,0.0
200,1800,50,10,50,10,nan,nan,0.0
200,1800,50,20,5,5,0.71,0.86,0.6
200,1800,50,20,5,8,0.46,1.0,0.3
200,1800,50,20,5,10,0.46,1.0,0.3
200,1800,50,20,10,5,0.53,0.8,0.4
200,1800,50,20,10,8,0.46,1.0,0.3
200,1800,50,20,10,10,0.46,1.0,0.3
200,1800,50,20,50,5,0.47,0.57,0.4
200,1800,50,20,50,8,nan,nan,0.0
200,1800,50,20,50,10,nan,nan,0.0
400,1800,5,5,5,5,0.32,0.27,0.4
400,1800,5,5,5,8,nan,0.0,0.0
400,1800,5,5,5,10,nan,nan,0.0
400,1800,5,5,10,5,0.25,0.21,0.3
400,1800,5,5,10,8,nan,0.0,0.0
400,1800,5,5,10,10,nan,nan,0.0
400,1800,5,5,50,5,0.14,0.25,0.1
400,1800,5,5,50,8,nan,nan,0.0
400,1800,5,5,50,10,nan,nan,0.0
400,1800,5,10,5,5,0.38,0.31,0.5
400,1800,5,10,5,8,nan,nan,0.0
400,1800,5,10,5,10,nan,nan,0.0
400,1800,5,10,10,5,0.4,0.33,0.5
400,1800,5,10,10,8,nan,nan,0.0
400,1800,5,10,10,10,nan,nan,0.0
400,1800,5,10,50,5,nan,nan,0.0
400,1800,5,10,50,8,nan,nan,0.0
400,1800,5,10,50,10,nan,nan,0.0
400,1800,5,20,5,5,0.37,0.29,0.5
400,1800,5,20,5,8,nan,nan,0.0
400,1800,5,20,5,10,nan,nan,0.0
400,1800,5,20,10,5,0.31,0.25,0.4
400,1800,5,20,10,8,nan,nan,0.0
400,1800,5,20,10,10,nan,nan,0.0
400,1800,5,20,50,5,0.31,0.67,0.2
400,1800,5,20,50,8,nan,nan,0.0
400,1800,5,20,50,10,nan,nan,0.0
400,1800,10,5,5,5,0.42,0.36,0.5
400,1800,10,5,5,8,nan,nan,0.0
400,1800,10,5,5,10,nan,nan,0.0
400,1800,10,5,10,5,0.42,0.36,0.5
400,1800,10,5,10,8,nan,nan,0.0
400,1800,10,5,10,10,nan,nan,0.0
400,1800,10,5,50,5,nan,nan,0.0
400,1800,10,5,50,8,nan,nan,0.0
400,1800,10,5,50,10,nan,nan,0.0
400,1800,10,10,5,5,0.29,0.27,0.3
400,1800,10,10,5,8,0.12,0.14,0.1
400,1800,10,10,5,10,nan,0.0,0.0
400,1800,10,10,10,5,0.27,0.25,0.3
400,1800,10,10,10,8,0.21,0.22,0.2
400,1800,10,10,10,10,nan,0.0,0.0
400,1800,10,10,50,5,0.14,0.25,0.1
400,1800,10,10,50,8,nan,0.0,0.0
400,1800,10,10,50,10,nan,0.0,0.0
400,1800,10,20,5,5,0.54,0.44,0.7
400,1800,10,20,5,8,0.33,1.0,0.2
400,1800,10,20,5,10,0.33,1.0,0.2
400,1800,10,20,10,5,0.42,0.44,0.4
400,1800,10,20,10,8,0.31,0.67,0.2
400,1800,10,20,10,10,0.33,1.0,0.2
400,1800,10,20,50,5,0.53,0.8,0.4
400,1800,10,20,50,8,0.18,1.0,0.1
400,1800,10,20,50,10,nan,0.0,0.0
400,1800,30,5,5,5,0.67,0.57,0.8
400,1800,30,5,5,8,0.29,0.5,0.2
400,1800,30,5,5,10,0.18,1.0,0.1
400,1800,30,5,10,5,0.67,0.75,0.6
400,1800,30,5,10,8,0.31,0.67,0.2
400,1800,30,5,10,10,0.17,0.5,0.1
400,1800,30,5,50,5,0.33,0.38,0.3
400,1800,30,5,50,8,0.15,0.33,0.1
400,1800,30,5,50,10,nan,nan,0.0
400,1800,30,10,5,5,0.44,0.5,0.4
400,1800,30,10,5,8,0.18,1.0,0.1
400,1800,30,10,5,10,nan,nan,0.0
400,1800,30,10,10,5,0.47,0.57,0.4
400,1800,30,10,10,8,nan,nan,0.0
400,1800,30,10,10,10,nan,nan,0.0
400,1800,30,10,50,5,0.12,0.17,0.1
400,1800,30,10,50,8,nan,nan,0.0
400,1800,30,10,50,10,nan,nan,0.0
400,1800,30,20,5,5,0.52,0.46,0.6
400,1800,30,20,5,8,0.5,0.67,0.4
400,1800,30,20,5,10,0.31,0.67,0.2
400,1800,30,20,10,5,0.67,0.75,0.6
400,1800,30,20,10,8,0.43,0.75,0.3
400,1800,30,20,10,10,0.31,0.67,0.2
400,1800,30,20,50,5,0.35,0.43,0.3
400,1800,30,20,50,8,nan,0.0,0.0
400,1800,30,20,50,10,nan,nan,0.0
400,1800,50,5,5,5,0.73,0.67,0.8
400,1800,50,5,5,8,0.46,1.0,0.3
